x,y,z
-2.651090228788334224e-01,1.481442480663257011e-01,7.704229668010844634e-01
-2.652387376406895036e-01,1.490545525530772575e-01,7.703996089256927027e-01
-2.653859244699985909e-01,1.499640840420918830e-01,7.703730999921269973e-01
-2.655515577266805427e-01,1.508728518465953239e-01,7.703432705033920191e-01
-2.657526374141884751e-01,1.517796228954987892e-01,7.703070568756403835e-01
-2.660177039520043585e-01,1.526824339608149894e-01,7.702593231516751127e-01
-2.663193382275223509e-01,1.535839225480752357e-01,7.702049998603174297e-01
-2.666570091997181313e-01,1.544845152030187019e-01,7.701441858748144798e-01
-2.670291230021104578e-01,1.553845788667397865e-01,7.700771666637896695e-01
-2.674417894562105547e-01,1.562840297202067741e-01,7.700028479308530516e-01
-2.679171440270632365e-01,1.571817967424588569e-01,7.699172412927620668e-01
-2.684769383334478232e-01,1.580769858638244041e-01,7.698164250251804397e-01
-2.691311779019365247e-01,1.589698094258504280e-01,7.696986008244615096e-01
-2.698566054650030077e-01,1.598623647669749626e-01,7.695679550681450154e-01
-2.706013351179049620e-01,1.607581350336270698e-01,7.694338309063872838e-01
-2.713177315143190937e-01,1.616597744951444038e-01,7.693048139567220112e-01
-2.720151499467307055e-01,1.625665120164351829e-01,7.691792090013943595e-01
-2.727205669522581588e-01,1.634770223254757293e-01,7.690521672864494285e-01
-2.734473227373924176e-01,1.643907345215278037e-01,7.689212836396132067e-01
-2.742077541557974008e-01,1.653073822463350662e-01,7.687843355191460448e-01
-2.750346511941639815e-01,1.662260956446128257e-01,7.686354145670701854e-01
-2.759591512434793614e-01,1.671463336179452308e-01,7.684689130099917609e-01
-2.770189443395326134e-01,1.680678670609789260e-01,7.682780507202999765e-01
-2.782817650995254022e-01,1.689899267012672790e-01,7.680506246577480933e-01
-2.797222313484260536e-01,1.699149702990847000e-01,7.677912055417460691e-01
-2.812400244063230081e-01,1.708468153456645378e-01,7.675178574402171661e-01
-2.828269395283167786e-01,1.717862264568405517e-01,7.672320607260404435e-01
-2.845400865462783813e-01,1.727329633513884910e-01,7.669235303512833557e-01
-2.866674938848213783e-01,1.736842553446488746e-01,7.665403957749660213e-01
-2.060781256933845729e-01,9.685951576926282725e-02,7.802978520773770077e-01
-2.066766140078914460e-01,9.741930024125150522e-02,7.801882902356678251e-01
-2.074270998679594302e-01,9.793499962784818491e-02,7.800509037523577494e-01
-2.082036413066915559e-01,9.844701842762998423e-02,7.799087429797814108e-01
-2.090085405343712899e-01,9.895490960576108774e-02,7.797613949548650725e-01
-2.098116104830765050e-01,9.946807579495481333e-02,7.796143854283338337e-01
-2.105087155690693601e-01,1.000179062912660011e-01,7.794867684395959673e-01
-2.110851610967131031e-01,1.006078507135110267e-01,7.793812410724173523e-01
-2.116409804011969986e-01,1.012072797248559364e-01,7.792794913323489725e-01
-2.121944095254656437e-01,1.018106798956590064e-01,7.791781790878141711e-01
-2.127406975976008363e-01,1.024193774292664894e-01,7.790781736304200900e-01
-2.132921201401170030e-01,1.030298332998948463e-01,7.789772285054736845e-01
-2.138521590276920570e-01,1.036410938332276710e-01,7.788747046300060761e-01
-2.144132601212173084e-01,1.042553420493798622e-01,7.787719848665638489e-01
-2.149910927240520353e-01,1.048682491610246070e-01,7.786662063514252496e-01
-2.155649120394805829e-01,1.054856340716081031e-01,7.785611602169434375e-01
-2.161524526818366931e-01,1.061026762554841407e-01,7.784536013638486684e-01
-2.167647510366107477e-01,1.067165146897035011e-01,7.783415134221846055e-01
-2.173942820815024657e-01,1.073293696472840675e-01,7.782262679794782478e-01
-2.180435543224802375e-01,1.079407344887452491e-01,7.781074103179136392e-01
-2.187206233272637745e-01,1.085486720631318458e-01,7.779834625426378381e-01
-2.194065154683962904e-01,1.091583307216363319e-01,7.778579016961773007e-01
-2.201382633613036544e-01,1.097603525350289710e-01,7.777239429426715533e-01
-2.208690081491868629e-01,1.103669341037469276e-01,7.775901705367395111e-01
-2.215908413351840300e-01,1.109800349304871925e-01,7.774580283003731385e-01
-2.222753465250267846e-01,1.116065319011407264e-01,7.773327204603923679e-01
-2.230455146041563363e-01,1.122162799666123756e-01,7.771917331571446264e-01
-2.238253316218813405e-01,1.128282408545213111e-01,7.770489750563418507e-01
-2.246182799484847670e-01,1.134416918585496314e-01,7.769038145090937375e-01
-2.255590945791938196e-01,1.140252362320618995e-01,7.767315844987432438e-01
-2.265397454642231745e-01,1.146051000187592872e-01,7.765520616571517376e-01
-2.276409676898672463e-01,1.151632826159196266e-01,7.763504700094214783e-01
-2.290428503267148419e-01,1.156602996716695197e-01,7.760938359471170056e-01
-2.307473411033951205e-01,1.160983938107686408e-01,7.757818056080904023e-01
-2.330382216031415821e-01,1.164180609712796577e-01,7.753624256852855723e-01
-2.363398813266175957e-01,1.165327477584081062e-01,7.747580122861239538e-01
-2.383363274561028922e-01,1.169450926909642585e-01,7.743925316643860413e-01
-2.405331061481830179e-01,1.173270653317170509e-01,7.739903831926856492e-01
-2.428781050065167424e-01,1.176912310848431953e-01,7.735610968643584773e-01
-2.445938383404709371e-01,1.181977737078862556e-01,7.732470065421138683e-01
-2.460687835987512839e-01,1.187628853450017341e-01,7.729769965897405060e-01
-2.478641012236115770e-01,1.192731085548596748e-01,7.726483414204343703e-01
-2.495513293260565590e-01,1.198150116334157356e-01,7.723394668478317238e-01
-2.512476758216777295e-01,1.203650917241769203e-01,7.720289277849998744e-01
-2.744050013279137890e-01,1.178049939999776252e-01,7.677896515714874859e-01
-2.732666577735042290e-01,1.189640249440865882e-01,7.679980414364201424e-01
-2.721887475797662437e-01,1.201054389903741249e-01,7.681953721180209138e-01
-2.711528567814709967e-01,1.212330322096543678e-01,7.683850030764712846e-01
-2.701865174892209565e-01,1.223423715064721473e-01,7.685619066443211134e-01
-2.693334014463594217e-01,1.234265352914529212e-01,7.687180787967969886e-01
-2.686282701572580978e-01,1.244806806872086891e-01,7.688471661224077769e-01
-2.680480769866217527e-01,1.255099262426095375e-01,7.689533782921393890e-01
-2.675327431793344535e-01,1.265251721570687660e-01,7.690477172469174505e-01
-2.670611998128475939e-01,1.275303709635930427e-01,7.691340405301986261e-01
-2.666197253124309441e-01,1.285280558595853218e-01,7.692148571435567517e-01
-2.662263815157840940e-01,1.295157271752553352e-01,7.692869020396103652e-01
-2.658991928424101481e-01,1.304910528788762458e-01,7.693467969251788219e-01
-2.656364801817250321e-01,1.314549158642487892e-01,7.693948926887784756e-01
-2.654487478869841932e-01,1.324062842259602912e-01,7.694292569655429848e-01
-2.652962784013245257e-01,1.333515170345502265e-01,7.694571709399901094e-01
-2.651551991633031569e-01,1.342943060527043708e-01,7.694830001509566086e-01
-2.650484965921775515e-01,1.352315183112817176e-01,7.695025277411804421e-01
-2.649666701831243643e-01,1.361648227403359779e-01,7.695175108790722751e-01
-2.649047616534286331e-01,1.370949979255395301e-01,7.695288438843042034e-01
-2.648605286371407130e-01,1.380225505063729652e-01,7.695369413306671902e-01
-2.648061448819426511e-01,1.389511461684899696e-01,7.695468990313328872e-01
-2.647217802306059964e-01,1.398830424378114112e-01,7.695623388694617928e-01
-2.646068748970019646e-01,1.408181163797574409e-01,7.695833765688796513e-01
-2.644322446704298613e-01,1.417594190070824989e-01,7.696153478156987360e-01
-2.642795682695786574e-01,1.426972049603658088e-01,7.696432942522896115e-01
-2.641573150925509150e-01,1.436307776103215583e-01,7.696656730595116125e-01
-2.641206068507606641e-01,1.445544149110513099e-01,7.696723952013082570e-01
-2.641587610208652737e-01,1.454700502882199653e-01,7.696654086541112605e-01
-2.642464893450278129e-01,1.463808576891618141e-01,7.696493488138156369e-01
-2.643677096807163784e-01,1.472888729850249656e-01,7.696271583365882352e-01
-2.644966906990011135e-01,1.481968994567590125e-01,7.696035469591115952e-01
-2.646252288939958119e-01,1.491056896130042442e-01,7.695800136394616020e-01
-2.647619116178521192e-01,1.500145375112491020e-01,7.695549927606564200e-01
-2.649252405579281544e-01,1.509218487272458442e-01,7.695250966130154913e-01
-2.651217953695114704e-01,1.518273308257060417e-01,7.694891099724679995e-01
-2.653629967799631673e-01,1.527303952107625373e-01,7.694449572442303431e-01
-2.656420277390812434e-01,1.536318968365388282e-01,7.693938769458203986e-01
-2.659635801417594148e-01,1.545318822691636451e-01,7.693350111845517203e-01
-2.663230508064436397e-01,1.554309959838586219e-01,7.692692044717689415e-01
-2.667264006252679232e-01,1.563291914144950279e-01,7.691953687061475753e-01
-2.672002455825317480e-01,1.572251293192105659e-01,7.691086231671940832e-01
-2.677521107005354506e-01,1.581188879291015037e-01,7.690075962673815768e-01
-2.683775107517742953e-01,1.590114916989999183e-01,7.688931097202130749e-01
-2.690581797091861627e-01,1.599045723060565360e-01,7.687685019226466743e-01
-2.697637833100898774e-01,1.608002960065799125e-01,7.686393308397488910e-01
-2.704686789388952017e-01,1.617002441863017448e-01,7.685102928268604527e-01
-2.711679970262267925e-01,1.626045686508016952e-01,7.683822688223117536e-01
-2.718716236577917722e-01,1.635128484422760375e-01,7.682534610180615786e-01
-2.726011585493604561e-01,1.644241242984729179e-01,7.681199092803666639e-01
-2.733678739945218927e-01,1.653382136801677116e-01,7.679795516435879987e-01
-2.741765206173916725e-01,1.662553075084882148e-01,7.678315150990792093e-01
-2.750394335370154875e-01,1.671752856428223022e-01,7.676735510858251343e-01
-2.760157466371017110e-01,1.680968721712427505e-01,7.674948214604347951e-01
-2.771806184536818041e-01,1.690188982839184173e-01,7.672815791245077843e-01
-2.785564448923587566e-01,1.699425011257129081e-01,7.670297100588712169e-01
-2.800651183180662973e-01,1.708713012131350406e-01,7.667535275909224124e-01
-2.816385626415860433e-01,1.718076994957821735e-01,7.664654890064013237e-01
-2.832469446571434513e-01,1.727528214769857295e-01,7.661710516625085399e-01
-2.850705605983215318e-01,1.737045171985822090e-01,7.658372132057044146e-01
-2.058819745522766365e-01,9.690620110728315195e-02,7.795777996010400113e-01
-2.064960704672892944e-01,9.746058390833906016e-02,7.794635532985160209e-01
-2.072036899425439005e-01,9.798927710749677500e-02,7.793319143492801748e-01
-2.079584247503140082e-01,9.850751714207700571e-02,7.791915060368647117e-01
-2.087588003410822957e-01,9.901618318059018931e-02,7.790426114757684761e-01
-2.095048909259983883e-01,9.954604612090162119e-02,7.789038117740904044e-01
-2.101966675121551553e-01,1.000966961810784706e-01,7.787751200653698636e-01
-2.107863650285555224e-01,1.006818796823220619e-01,7.786654162327567574e-01
-2.113409543647123967e-01,1.012809063623147376e-01,7.785622419993010190e-01
-2.118874010305272781e-01,1.018855805823998817e-01,7.784605832027958749e-01
-2.124365916148039934e-01,1.024926613400178321e-01,7.783584166587128594e-01
-2.129995301647904515e-01,1.030990342924790748e-01,7.782536889506037614e-01
-2.135654486652385775e-01,1.037078882882790931e-01,7.781484097577535675e-01
-2.141405424295652615e-01,1.043174873421388038e-01,7.780414230809189480e-01
-2.147242214397214188e-01,1.049280847737985023e-01,7.779328391922675223e-01
-2.153205569689273791e-01,1.055386151502328285e-01,7.778218994440644352e-01
-2.159304046796457488e-01,1.061489890644746192e-01,7.777084459860377219e-01
-2.165802876301918811e-01,1.067521880696015724e-01,7.775875482893662705e-01
-2.172209949451555100e-01,1.073616455624299415e-01,7.774683525011204521e-01
-2.178948042303140986e-01,1.079661558697419532e-01,7.773429998088646764e-01
-2.185763432227408321e-01,1.085726107785897621e-01,7.772162096135836196e-01
-2.193097775364097335e-01,1.091697226593690284e-01,7.770797694884967743e-01
-2.200364260230074920e-01,1.097728918621735938e-01,7.769445882007427473e-01
-2.207669687278503434e-01,1.103793393204408058e-01,7.768086806034960601e-01
-2.215015241005927615e-01,1.109891022870736488e-01,7.766720313329941172e-01
-2.222771170747793734e-01,1.115930836031632789e-01,7.765277403251557020e-01
-2.230612072009623414e-01,1.121995757649140724e-01,7.763818747794407615e-01
-2.238886362715638567e-01,1.128002937267022499e-01,7.762279415236778002e-01
-2.248106213720425517e-01,1.133835028240876563e-01,7.760564217156492584e-01
-2.257639086522539862e-01,1.139648120234208473e-01,7.758790778025355106e-01
-2.267396181051467563e-01,1.145465384552674659e-01,7.756975658492766268e-01
-2.279185705624600100e-01,1.150876964757638343e-01,7.754782399589165154e-01
-2.294230543891940255e-01,1.155625443289475807e-01,7.751983530895331098e-01
-2.312761702416163412e-01,1.159688431153493293e-01,7.748536098304321662e-01
-2.337337349289755895e-01,1.162536117563443550e-01,7.743964189441576718e-01
-2.375465891646981187e-01,1.162598702440457710e-01,7.736871002863063840e-01
-2.391921249711648767e-01,1.167506660649972328e-01,7.733809753316259750e-01
-2.411873251490537773e-01,1.171776066849427589e-01,7.730097982231545206e-01
-2.431863605681632290e-01,1.176154959330754646e-01,7.726379062041112133e-01
-2.453069174031499711e-01,1.180403094122605689e-01,7.722434116120758807e-01
-2.473048909880130597e-01,1.185022677610116371e-01,7.718717210565663178e-01
-2.490555146837037936e-01,1.190250899026589759e-01,7.715460417489786726e-01
-2.760551819467754187e-01,1.155752848217683204e-01,7.665231843958740798e-01
-2.745428799472362513e-01,1.168170283863740333e-01,7.668045258666636999e-01
-2.732722038440446588e-01,1.180047328899102577e-01,7.670409134633304760e-01
-2.721452051893930024e-01,1.191585782299237617e-01,7.672505705908851947e-01
-2.710989849864952617e-01,1.202911856899457343e-01,7.674452061711412032e-01
-2.701077279013318622e-01,1.214078526327805885e-01,7.676296139458709256e-01
-2.692234472091942221e-01,1.224999773631291755e-01,7.677941211874267369e-01
-2.684478834757173527e-01,1.235681782791810401e-01,7.679384027787654610e-01
-2.678208355370251259e-01,1.246067221591668495e-01,7.680550526428464586e-01
-2.672832691260642046e-01,1.256267103681760200e-01,7.681550590914510979e-01
-2.668064190663722579e-01,1.266336265335278877e-01,7.682437709442304641e-01
-2.663480964655112748e-01,1.276347684989171394e-01,7.683290336322785574e-01
-2.659186587297804327e-01,1.286286386976437934e-01,7.684089507221094628e-01
-2.655490502119224883e-01,1.296107928583817848e-01,7.684777070295324419e-01
-2.652243450164519789e-01,1.305839429924683937e-01,7.685381158577442307e-01
-2.649836335117891073e-01,1.315427433083253272e-01,7.685828967656350708e-01
-2.647968527791266236e-01,1.324922378490167030e-01,7.686176456320729100e-01
-2.646360930566620806e-01,1.334369230399327644e-01,7.686475497093978593e-01
-2.645037446485120625e-01,1.343767318258481391e-01,7.686721733605959006e-01
-2.643971223654367209e-01,1.353122080991464027e-01,7.686920092172846442e-01
-2.643078180165820412e-01,1.362447749207215675e-01,7.687086221530382568e-01
-2.642357726249231487e-01,1.371745216975407966e-01,7.687220235667775459e-01
-2.641803077068740624e-01,1.381017203757958778e-01,7.687323408290513971e-01
-2.641142517046509708e-01,1.390299584100442298e-01,7.687446335738482572e-01
-2.640196072092367841e-01,1.399612586329179176e-01,7.687622372244949931e-01
-2.638983516855755163e-01,1.408952075371938117e-01,7.687847959364224604e-01
-2.637368545025002842e-01,1.418330828974442848e-01,7.688148387832171027e-01
-2.636131501933031140e-01,1.427657279501157173e-01,7.688378519651580811e-01
-2.635272387579838949e-01,1.436935152242379554e-01,7.688538354822452847e-01
-2.635108944402753117e-01,1.446132931242185005e-01,7.688568777550671696e-01
-2.635625828463259435e-01,1.455259072909551032e-01,7.688472602874050210e-01
-2.636580532678878264e-01,1.464343491325574287e-01,7.688295007689075478e-01
-2.637804298506226108e-01,1.473407010863023170e-01,7.688067329115648718e-01
-2.639087365979659316e-01,1.482472393045621284e-01,7.687828640671613423e-01
-2.640347420023348990e-01,1.491547144333320030e-01,7.687594211954693613e-01
-2.641711620554091922e-01,1.500620275119738944e-01,7.687340444720952570e-01
-2.643358749731434254e-01,1.509676567594008811e-01,7.687034026863570624e-01
-2.645270222358533929e-01,1.518720398972230323e-01,7.686678437531394570e-01
-2.647571716492493343e-01,1.527744225541549095e-01,7.686250251942325917e-01
-2.650262352433995217e-01,1.536750953028397926e-01,7.685749715420961969e-01
-2.653249781578941313e-01,1.545751571039157279e-01,7.685193923870371480e-01
-2.656679164226776746e-01,1.554737604538398155e-01,7.684555988227763645e-01
-2.660538984989538891e-01,1.563714026788668998e-01,7.683837908260318095e-01
-2.665087692092545923e-01,1.572667948285537132e-01,7.682991689555709325e-01
-2.670408480310944577e-01,1.581599443534808525e-01,7.682001817191611570e-01
-2.676394261740527858e-01,1.590522501001553901e-01,7.680888311142065605e-01
-2.682851785026498792e-01,1.599453362951474555e-01,7.679686978886319793e-01
-2.689537658431010447e-01,1.608409780392842658e-01,7.678443168304670552e-01
-2.696391403245508300e-01,1.617397229502396949e-01,7.677168154416535994e-01
-2.703400034612465364e-01,1.626417116577225097e-01,7.675864296302901124e-01
-2.710559129255034616e-01,1.635471723357634910e-01,7.674532448882821489e-01
-2.717947166264415015e-01,1.644558330381708511e-01,7.673158046318026004e-01
-2.725730240305775376e-01,1.653672700131731399e-01,7.671710115758467730e-01
-2.733840205657361300e-01,1.662821193540888198e-01,7.670201414083260838e-01
-2.742165831155081168e-01,1.672009733820753463e-01,7.668652536168533151e-01
-2.751057318902053739e-01,1.681230125332670577e-01,7.666998431347309406e-01
-2.761775900004435069e-01,1.690451401601033576e-01,7.665004405753860217e-01
-2.774530159843428545e-01,1.699684840942221054e-01,7.662631688189548429e-01
-2.789172878879778161e-01,1.708952003473835357e-01,7.659907641020176072e-01
-2.804728406142010799e-01,1.718287473859684833e-01,7.657013757366004647e-01
-2.820614660699096721e-01,1.727709464112716087e-01,7.654058398836730559e-01
-2.837561825198664511e-01,1.737210477086203464e-01,7.650905633302645947e-01
-2.858042808762191744e-01,1.746774789726781019e-01,7.647095462273743038e-01
-2.057129573029536362e-01,9.694425122239164194e-02,7.788534665821662539e-01
-2.063498819108532389e-01,9.749102698065809092e-02,7.787330855539671415e-01
-2.070296947101972207e-01,9.802810208298734507e-02,7.786045959282869022e-01
-2.077331344985832162e-01,9.856184677578977427e-02,7.784716413949172020e-01
-2.085013493974259280e-01,9.907983349062970957e-02,7.783264459074991093e-01
-2.092124879177520436e-01,9.961968765952161631e-02,7.781920372683284182e-01
-2.098847494277175652e-01,1.001754637191491493e-01,7.780649732511473182e-01
-2.104805556505174868e-01,1.007580246160226234e-01,7.779523662868861322e-01
-2.110404344575970148e-01,1.013547118137078651e-01,7.778465451496959782e-01
-2.115914347444409760e-01,1.019572849700646766e-01,7.777424023796821739e-01
-2.121621388091747828e-01,1.025573770830827125e-01,7.776345341450106030e-01
-2.127317223104402411e-01,1.031611646840768226e-01,7.775268824898328157e-01
-2.133068214025234388e-01,1.037667329738335975e-01,7.774181836207636476e-01
-2.138946337604573644e-01,1.043721224496560462e-01,7.773070840398677017e-01
-2.144890532797701366e-01,1.049791287014680274e-01,7.771947337991255145e-01
-2.151130879385476091e-01,1.055814708898263343e-01,7.770767913965547224e-01
-2.157576520535600673e-01,1.061819057295518287e-01,7.769549639444359723e-01
-2.164036026242568411e-01,1.067857752869325050e-01,7.768328760517588805e-01
-2.170743599722912975e-01,1.073868359754281410e-01,7.767060989900169687e-01
-2.177581844483244544e-01,1.079883958528237708e-01,7.765768528229239909e-01
-2.185144530304393706e-01,1.085751067230897315e-01,7.764339135784025236e-01
-2.192666217181308275e-01,1.091673459241586097e-01,7.762917516907144044e-01
-2.200171383057242802e-01,1.097644205520348915e-01,7.761498978216886391e-01
-2.207718435010808666e-01,1.103648628423409828e-01,7.760072532144878243e-01
-2.215436275011252176e-01,1.109654988477425941e-01,7.758613829605230938e-01
-2.223236412741340096e-01,1.115686382482247718e-01,7.757139597275101162e-01
-2.232161849447878432e-01,1.121490682790475257e-01,7.755452614001648870e-01
-2.241361018845619557e-01,1.127281944582658180e-01,7.753713929188607024e-01
-2.250841880354862989e-01,1.133060614893632301e-01,7.751921966811283760e-01
-2.260495006814627894e-01,1.138854782412248023e-01,7.750097500163696251e-01
-2.270846909417383874e-01,1.144544194767670997e-01,7.748140912590767426e-01
-2.283604574064438397e-01,1.149746339152055152e-01,7.745729661718333547e-01
-2.299554677445770912e-01,1.154305051396088966e-01,7.742715013933105794e-01
-2.319010769178296849e-01,1.158179055283265479e-01,7.739037684935180517e-01
-2.354219039379860101e-01,1.158715683350758918e-01,7.732383096612021056e-01
-2.383662751466897323e-01,1.160705547163682350e-01,7.726818081560927753e-01
-2.401189164513496954e-01,1.165410179028706916e-01,7.723505508114260065e-01
-2.426003056264426361e-01,1.168685193488793739e-01,7.718815528734986886e-01
-2.446136694889098351e-01,1.173076826462941535e-01,7.715010219593577689e-01
-2.466102491840097555e-01,1.177621196339326270e-01,7.711236559803377189e-01
-2.763380149415622378e-01,1.145526553819375404e-01,7.655049445785268025e-01
-2.748351229988884592e-01,1.157981056103902229e-01,7.657889965144238920e-01
-2.734114305096447262e-01,1.170196953544812568e-01,7.660580873668627611e-01
-2.721554857768784252e-01,1.182015511522488960e-01,7.662954641916067677e-01
-2.710566412174170159e-01,1.193471598754125007e-01,7.665031510404936022e-01
-2.700576730101823530e-01,1.204682412872510322e-01,7.666919632590722955e-01
-2.691378152952355607e-01,1.215693588683801063e-01,7.668658240584951269e-01
-2.683335550266232605e-01,1.226448352763848670e-01,7.670178281708257551e-01
-2.676325045511433465e-01,1.236978109309869178e-01,7.671503321990240654e-01
-2.670600011915525429e-01,1.247249367962079414e-01,7.672585406666991847e-01
-2.665658411273240103e-01,1.257356713841157325e-01,7.673519384671091403e-01
-2.661019447020286921e-01,1.267385530600743659e-01,7.674396150005231565e-01
-2.656598192241172995e-01,1.277352097759442695e-01,7.675232117115262653e-01
-2.652563618589539596e-01,1.287231753895478614e-01,7.675994665263686789e-01
-2.648967365654320005e-01,1.297020326683717140e-01,7.676674340780376138e-01
-2.645923296263477109e-01,1.306703771779733070e-01,7.677249701304228457e-01
-2.643560604793354640e-01,1.316268491873937019e-01,7.677696303584354842e-01
-2.641591396632756439e-01,1.325761611888604530e-01,7.678068473390140536e-01
-2.639996799133795258e-01,1.335189725587563880e-01,7.678369858376218327e-01
-2.638775335392830046e-01,1.344556632766919502e-01,7.678600706345213300e-01
-2.637679824769879056e-01,1.353898804018693336e-01,7.678807775174354422e-01
-2.636665429858054965e-01,1.363224025199609168e-01,7.678999505021034677e-01
-2.635961340826792343e-01,1.372502307722764381e-01,7.679132577508452906e-01
-2.635339254640052253e-01,1.381765987107949623e-01,7.679250177199994365e-01
-2.634614221330960904e-01,1.391039203236298927e-01,7.679387184793091681e-01
-2.633723712863262900e-01,1.400327991078095802e-01,7.679555497291750132e-01
-2.632382198662799322e-01,1.409665617475705512e-01,7.679809058849312864e-01
-2.631042746180172198e-01,1.418994787464337715e-01,7.680062184274255577e-01
-2.629981749506771771e-01,1.428284543881612190e-01,7.680262770586737675e-01
-2.629267334540142942e-01,1.437530155608849891e-01,7.680397763544497547e-01
-2.629248456936204015e-01,1.446696567664342292e-01,7.680401336858343475e-01
-2.629819515606493519e-01,1.455801586935716041e-01,7.680293411381265978e-01
-2.630744535545715412e-01,1.464873711893754371e-01,7.680118579195555073e-01
-2.631954493810821916e-01,1.473923187086778053e-01,7.679889879675315667e-01
-2.633211648563804075e-01,1.482975642512040504e-01,7.679652284040853205e-01
-2.634439304892357558e-01,1.492037876824336418e-01,7.679420239185182906e-01
-2.635806778895771196e-01,1.501095119247632392e-01,7.679161810784073117e-01
-2.637452993681429492e-01,1.510135895887809165e-01,7.678850637594325512e-01
-2.639389459681242833e-01,1.519162013510661491e-01,7.678484645507970274e-01
-2.641712626632747307e-01,1.528168554732995399e-01,7.678045531823157743e-01
-2.644358492074068145e-01,1.537163324037986167e-01,7.677545478516911714e-01
-2.647314366032801902e-01,1.546150698641734489e-01,7.676986787675614821e-01
-2.650592936003325906e-01,1.555131889263587364e-01,7.676367120042489889e-01
-2.654327822116859248e-01,1.564100823680358299e-01,7.675661214617989225e-01
-2.658724321413778457e-01,1.573048300425010093e-01,7.674830258077027789e-01
-2.663805145004624619e-01,1.581977988908486732e-01,7.673869936175909956e-01
-2.669388891456109247e-01,1.590907602886157401e-01,7.672814594358401408e-01
-2.675439864800162604e-01,1.599842935184436210e-01,7.671670905949182773e-01
-2.681840673499450434e-01,1.608794807771640190e-01,7.670461145926175117e-01
-2.688575971137431297e-01,1.617767467478709587e-01,7.669188092156801195e-01
-2.695583529519024468e-01,1.626766185591416725e-01,7.667863658991248554e-01
-2.702840332736459739e-01,1.635795125121670135e-01,7.666492068986241470e-01
-2.710381781872683860e-01,1.644854258129792579e-01,7.665066705811702796e-01
-2.718264214854391181e-01,1.653944217915134796e-01,7.663576906520698229e-01
-2.726419490915878985e-01,1.663070871809916862e-01,7.662035502333127690e-01
-2.734608983563766582e-01,1.672243980074720748e-01,7.660487635453107069e-01
-2.743184294986001359e-01,1.681453717256384262e-01,7.658866855128835249e-01
-2.752867507162414240e-01,1.690682574490504630e-01,7.657036686542855186e-01
-2.764849108505901265e-01,1.699910928810434707e-01,7.654772080307589155e-01
-2.778652435799948694e-01,1.709169951582746871e-01,7.652163206842064191e-01
-2.793699640582353871e-01,1.718486031832592853e-01,7.649319190988059791e-01
-2.809405804582034705e-01,1.727880333865480789e-01,7.646350636969027059e-01
-2.825740842082343218e-01,1.737358338514762290e-01,7.643263246723357440e-01
-2.844648293848024978e-01,1.746905952541576990e-01,7.639689623123813167e-01
-2.868471094045944580e-01,1.756529026979999908e-01,7.635186982528713306e-01
-2.055669616608608030e-01,9.697496251561216196e-02,7.781254445256204910e-01
-2.062112524495782750e-01,9.751909331776670298e-02,7.780017573148043653e-01
-2.068937635717012502e-01,9.805502103068403086e-02,7.778707319248668872e-01
-2.075852399449784058e-01,9.859219299056104502e-02,7.777379850500966141e-01
-2.082355761265248240e-01,9.914607660271695933e-02,7.776131331669450253e-01
-2.089423877652232808e-01,9.968657152154020151e-02,7.774774411579817857e-01
-2.096069091602105194e-01,1.002439941594796546e-01,7.773498664195913621e-01
-2.101744641491913312e-01,1.008342887590127357e-01,7.772409088445821901e-01
-2.107717165481081123e-01,1.014191369841294654e-01,7.771262490833790171e-01
-2.113416601065871703e-01,1.020154963562684425e-01,7.770168298520803152e-01
-2.119159392197855762e-01,1.026139344403939613e-01,7.769065839512259153e-01
-2.125077357483173279e-01,1.032107408473687538e-01,7.767929711561115669e-01
-2.130983232478438349e-01,1.038113768527703651e-01,7.766795920388722685e-01
-2.137096136654424439e-01,1.044096733758645423e-01,7.765622416367715664e-01
-2.143359147270241793e-01,1.050073887536721595e-01,7.764420050775026061e-01
-2.149754571218497334e-01,1.056051413843827613e-01,7.763192243286870520e-01
-2.156285359828448711e-01,1.062029685208993324e-01,7.761938461127608768e-01
-2.163076556782480009e-01,1.067976440618234046e-01,7.760634724437260878e-01
-2.170044697200582684e-01,1.073915968964295753e-01,7.759296976836690396e-01
-2.177707059149437963e-01,1.079713787267403968e-01,7.757825993198969039e-01
-2.185444326875647381e-01,1.085537012050347694e-01,7.756340607272708132e-01
-2.192963362264479521e-01,1.091462011764245399e-01,7.754897137160392528e-01
-2.200471481947698926e-01,1.097434024641709693e-01,7.753455701507624420e-01
-2.208138562058525878e-01,1.103410358855920204e-01,7.751983805956245144e-01
-2.216446482058720968e-01,1.109272401163773902e-01,7.750388878879793664e-01
-2.225467198874405139e-01,1.115008081624703773e-01,7.748657087935767462e-01
-2.234699957917906654e-01,1.120745550224976905e-01,7.746884615234865823e-01
-2.244238537614464124e-01,1.126464019844727882e-01,7.745053410833915297e-01
-2.253908351102967278e-01,1.132207523415284522e-01,7.743196992515916088e-01
-2.264208983342700376e-01,1.137860427925782569e-01,7.741219554830155447e-01
-2.275998906878058392e-01,1.143229763338761695e-01,7.738956115745251330e-01
-2.289132740865258975e-01,1.148362319300370582e-01,7.736434736430407577e-01
-2.306116624757735267e-01,1.152705486247735389e-01,7.733174161886480213e-01
-2.327126629754320830e-01,1.156254458556371101e-01,7.729140738039025349e-01
-2.371536294621193197e-01,1.154798354337411292e-01,7.720615073872622025e-01
