x,y,z,nx,ny,nz
-2.288506716035035304e-01,7.156272917985917470e-02,7.371870959948728652e-01,5.703489072798996196e-01,8.136994641757673286e-01,-1.108027464949218194e-01
-2.954908309719088133e-01,1.375329888984561100e-01,7.265904242433778304e-01,2.823079746186568650e-01,8.285245345190986876e-01,4.835796761306481173e-01
-2.694898744491450171e-01,9.517979189753533742e-02,7.566631287763020408e-01,5.475806966583610658e-01,7.757132123995963413e-01,3.125095091566520988e-01
-2.096090794954705294e-01,5.601431369781495473e-02,7.297962378145624873e-01,6.750928157618584224e-01,7.191085569025651436e-01,-1.590563373323367613e-01
-1.969379024867876637e-01,4.345668047666551015e-02,7.445131662409407713e-01,6.230101976399536889e-01,7.246399624751449497e-01,2.945423881560114698e-01
-1.989133006640214640e-01,4.597679466009141347e-02,7.436011763522499818e-01,6.886842370320475082e-01,6.714868408793686072e-01,2.690408145438061838e-01
-1.996862250620691503e-01,4.679094443718593427e-02,7.435103263654997408e-01,6.300107925406505105e-01,7.348205228348820839e-01,2.461320249984416397e-01
-2.674714160125194473e-01,1.144219388812780513e-01,6.848147094764263088e-01,8.972539008898773316e-01,2.463332739356574597e-01,-3.661110219000456301e-01
-2.714170309999592301e-01,8.922164455056191823e-02,7.366869072644925964e-01,3.762780197164694584e-01,7.949668182602731559e-01,-4.758598635558479728e-01
-2.024486038282249101e-01,4.857636183500291249e-02,7.432152661284098238e-01,4.825498912490346903e-01,8.581168022285163843e-01,1.750318376747352078e-01
-2.715908972510397423e-01,8.428225855032604741e-02,6.818300433307443731e-01,8.087035556987479668e-01,-4.101824773203053831e-01,-4.211760832840577007e-01
-2.802904222168649540e-01,1.357376241218298807e-01,7.031456469492356476e-01,5.874218850209937948e-01,8.092365446954370434e-01,3.400036622910228550e-03
-2.730758461773725720e-01,1.298021863773465290e-01,6.985093142362537311e-01,7.018419451325936809e-01,7.075243538212212524e-01,-8.085546481205949099e-02
-2.722857662900498577e-01,1.165676967799663677e-01,7.291194405873074880e-01,8.057394762032753510e-01,3.280760768363932267e-01,4.931024075131982265e-01
-2.308164231343161621e-01,6.502103932201863667e-02,7.550481846065175695e-01,5.722898049458186032e-01,3.357614103752809553e-01,7.437488417658950635e-01
-2.176321623765021529e-01,6.179542283217113324e-02,7.400295428039583845e-01,6.046224176354774160e-01,7.584100267781677118e-01,2.427483383923355331e-01
-2.909650302788867049e-01,1.104729728400707378e-01,7.553215877821797264e-01,3.944451669615224310e-01,8.150383304425168340e-01,-4.243951481659458125e-01
-2.157994652331918228e-01,6.022198997437955281e-02,7.405119591507548504e-01,5.924201688509784791e-01,7.827999499199134181e-01,1.899121897425419814e-01
-2.771491256593783814e-01,9.638161152601243398e-02,7.717920073110184909e-01,8.405333156050852628e-01,3.536909229249654563e-01,4.051641265903396238e-01
-2.307726069943185632e-01,7.294443190097810170e-02,7.374803819238705538e-01,5.537708270072755345e-01,8.101260384619589638e-01,-1.874948133860725175e-01
-2.171279511487181069e-01,5.487368196249009511e-02,7.510568127508751024e-01,6.390273656072811281e-01,5.840278929322392232e-01,4.998150288550324838e-01
-2.325323024962920593e-01,7.411651998758317372e-02,7.374098055887708947e-01,5.255759530740440333e-01,8.107340473350815868e-01,-2.568430640333765891e-01
-2.736096181106448255e-01,1.275127263367176189e-01,7.176421993596816540e-01,7.138777755245685475e-01,6.493589678810588461e-01,2.621286944318371726e-01
-2.340345566776110831e-01,7.510083854198457143e-02,7.373914252420981086e-01,4.969048582139551362e-01,8.127633122557248457e-01,-3.041403625539895739e-01
-2.648481493032499579e-01,1.071588037163019314e-01,7.164733070694192518e-01,9.665338592558266884e-01,6.254338318052399259e-02,2.487221145746861817e-01
-2.639024520935276952e-01,9.238152146339417836e-02,7.523450258045069061e-01,5.257829568766925199e-01,8.485397220645569671e-01,-5.943586742537110279e-02
-2.362436122551201945e-01,7.620306253433228871e-02,7.369673375650316327e-01,4.204321694587754843e-01,8.334014721666621606e-01,-3.587182419039041115e-01
-2.748827184669125900e-01,1.228553460538387432e-01,7.276764596373727079e-01,7.123834985205220738e-01,5.069231208921094467e-01,4.853232948671070690e-01
-2.396660627484350214e-01,7.705204129219056508e-02,7.358938795171479086e-01,2.554803457717731430e-01,8.877899047768542662e-01,-3.821611031176672668e-01
-2.638650968390846008e-01,1.116292358934879436e-01,6.970783424210120760e-01,9.742934260111713041e-01,1.899869639058985593e-01,-1.210672275111352031e-01
-2.024992865273237685e-01,4.816159794727962323e-02,7.272735026683093684e-01,6.270639335938894554e-01,6.930039538151476775e-01,-3.550580456884156466e-01
-2.847581983456028420e-01,7.550230562686921498e-02,7.271716201473344965e-01,4.536627206988845251e-01,-7.235216088072382590e-01,5.201530972205125058e-01
-2.809697156219078118e-01,7.909379094839097402e-02,7.283809196291640697e-01,5.217275883401903958e-01,-6.512424109496758318e-01,5.510749910358683223e-01
-2.701096097323862355e-01,1.178792485594749584e-01,6.820309049519425182e-01,8.280552123888962335e-01,3.461059937103069251e-01,-4.409483202911681499e-01
-2.797606420121705462e-01,8.026393070816995046e-02,7.286130323827544331e-01,5.410333006699634684e-01,-6.252900647491220765e-01,5.624013713463041908e-01
-2.786930666746928464e-01,8.140096008777619740e-02,7.288179849774817365e-01,5.659915924934655340e-01,-5.974920460559762780e-01,5.680288479703772264e-01
-2.665808553823686977e-01,1.190896782651543750e-01,6.939335978861818077e-01,9.145197625221535009e-01,3.689894034898718589e-01,-1.650307835104884435e-01
-2.761670118199294199e-01,8.465590268373490712e-02,7.293029272796816009e-01,6.603974318945916577e-01,-5.007916584640544899e-01,5.595381548740441247e-01
-2.732752399397242460e-01,9.069194212555886647e-02,7.298580988281049287e-01,7.789135573498375820e-01,-3.178326856105055387e-01,5.406256136498110987e-01
-2.678610120422722507e-01,1.028146477043628826e-01,7.244817872102380374e-01,8.980788678744224818e-01,-2.242186096752592228e-02,4.391566001767843730e-01
-2.727833886525488083e-01,9.214945077896119496e-02,7.299525262484198862e-01,7.927253290228971627e-01,-2.687014934166614966e-01,5.468456238048957641e-01
-2.678496440968702874e-01,1.041764201223850383e-01,7.244842065072616411e-01,8.971931259917772516e-01,8.171723696302031969e-04,4.416376647234937503e-01
-2.721766694499656580e-01,9.453852787613870046e-02,7.300690006682427624e-01,8.007195430107268974e-01,-1.815192032671233968e-01,5.708756364445424225e-01
-2.715925109417309802e-01,9.645273476839066884e-02,7.297183326961911298e-01,8.063373225524244070e-01,-1.257193570744591926e-01,5.777902710449742685e-01
-2.714259687450221170e-01,9.785037986934186360e-02,7.297505450549638395e-01,8.054523415467744751e-01,-9.404021290810633815e-02,5.849934657406401506e-01
-2.798582273052317992e-01,1.348066663928330078e-01,7.118956462121523998e-01,6.243875189117984448e-01,7.722645512254553424e-01,1.166606071395038802e-01
-2.806552922529358396e-01,1.357377989776432647e-01,7.088196376649298358e-01,6.203389829508606512e-01,7.817865742395204709e-01,6.300734823254251771e-02
-2.895115195372083283e-01,1.145026910677552356e-01,7.641749600549763155e-01,5.860426115454049345e-01,7.486322050220594049e-01,-3.062535556271798187e-01
-2.710277746456539738e-01,1.024798763543367519e-01,7.298275681198931331e-01,8.148101211967876401e-01,-9.243293359380665153e-02,5.721022462171585499e-01
-2.010063164365358812e-01,4.822089463472367665e-02,7.311499003528435514e-01,6.397343145664088349e-01,7.570568293229305024e-01,-1.299426473542835414e-01
-2.711053486997189177e-01,1.043047098070383205e-01,7.302746715188773718e-01,8.194933157639761045e-01,-7.471846846422690314e-02,5.680084880519731261e-01
-2.710283622476274412e-01,1.070587666332721843e-01,7.302894496000973401e-01,8.308070189689116258e-01,4.068634356922949669e-02,5.547222471882092831e-01
-2.696134174388336580e-01,1.086872884631157055e-01,6.784426220925370288e-01,8.492470929593829432e-01,1.248699934424146729e-01,-5.129787553995264204e-01
-2.992002400020056241e-01,1.137044665962457790e-01,7.539610468315718350e-01,4.488869917599203063e-01,8.004259403336806411e-01,-3.972641220519070870e-01
-2.716800233472065895e-01,1.132541001091400962e-01,7.298558435764187502e-01,8.108224881990069299e-01,2.018947727025487138e-01,5.490166954164265034e-01
-2.698768384433210543e-01,1.085327652841806545e-01,7.282065048669740248e-01,8.726668363372664938e-01,7.926463856672852359e-02,4.815705131370757730e-01
-2.722404585537792077e-01,1.147384730726480617e-01,7.300567545103392453e-01,7.978540038814745383e-01,2.556613481153807155e-01,5.459544519189547529e-01
-2.156187806309456390e-01,5.337031126022340199e-02,7.511596194517380365e-01,5.149647969499845379e-01,7.235826471402947435e-01,4.589755028604807219e-01
-2.733336029094676212e-01,1.178766566887498035e-01,7.298468976538692310e-01,7.757310891212537696e-01,3.696375163664863406e-01,5.111428687612562527e-01
-2.772496499225423627e-01,1.249093485002716469e-01,7.284663922060351515e-01,6.202563708303809875e-01,5.792898720219231690e-01,5.284305905740552811e-01
-2.841835967172884891e-01,1.375978073198348417e-01,6.908649661752900295e-01,5.674428116767488151e-01,8.081802801434994077e-01,-1.576492634412244298e-01
-2.781964090078113405e-01,1.254901032522320881e-01,7.289133451268756669e-01,6.017894361079837440e-01,5.868152242884059344e-01,5.417539728808481447e-01
-2.369018712131546189e-01,7.741453718394042394e-02,7.462870123569135261e-01,5.199410479499056992e-01,8.392418128523286835e-01,1.545099946368652666e-01
-2.974042562217398822e-01,1.128619400411844387e-01,7.551435060057759552e-01,4.378939111029301334e-01,7.961644753432708388e-01,-4.175775985614570418e-01
-2.787996116433492655e-01,1.267117128645380564e-01,7.281657191568978726e-01,6.027477097267999184e-01,6.135705333909039494e-01,5.098199373768791398e-01
-2.797728227501812270e-01,1.272997123748064174e-01,7.286107082419386316e-01,5.955758229696154205e-01,6.140881123330811375e-01,5.178660342069736355e-01
-2.805974806440321712e-01,1.282101695984602108e-01,7.284523935879706480e-01,5.944534238630719836e-01,6.224942463223450684e-01,5.090442418425400462e-01
-1.960366835560010124e-01,4.310104936361314198e-02,7.436333920253829222e-01,6.016694600325316333e-01,7.488169745585262493e-01,2.779303871967486739e-01
-2.634818220064818473e-01,1.103246201388538017e-01,6.985687785647620718e-01,9.846446856826507332e-01,1.551378254144172297e-01,-7.835408093648561778e-02
-2.684451491568804471e-01,1.209285799662272315e-01,6.894641247224700953e-01,8.730426019899052426e-01,4.158195026818036766e-01,-2.542894923342997049e-01
-2.664981949935825156e-01,1.072113545238971843e-01,6.842181385347270162e-01,9.134225003991400804e-01,8.771767191442042533e-02,-3.973468169325271027e-01
-1.982077490397182173e-01,4.536460466682912251e-02,7.432068793208570501e-01,7.063291188616623861e-01,6.580581477661797685e-01,2.599236752136131479e-01
-2.023681327591066170e-01,4.876357704401017290e-02,7.418851867717967119e-01,4.828195606464628087e-01,8.617587261726423753e-01,1.554941849690526789e-01
-2.721225751282330685e-01,8.479123875498773000e-02,6.803827525975629786e-01,7.927043294071859370e-01,-4.017433795189338519e-01,-4.584998398601787817e-01
-2.803229408596816796e-01,1.357384490408003463e-01,7.045798839357598764e-01,5.929303247312400771e-01,8.048490181660721277e-01,2.552817994326873549e-02
-2.036095298423135358e-01,4.932079404592515370e-02,7.425079517394864714e-01,4.894283364666525693e-01,8.578028679404996470e-01,1.569526782713144553e-01
-2.168190324052976237e-01,5.962009295821191213e-02,7.448915254748307291e-01,5.225597970074922216e-01,7.643736671362264534e-01,3.770423898974271104e-01
-2.630691048767449525e-01,1.068348953127861156e-01,7.073603853751593284e-01,9.934740284305100255e-01,7.761144057942331864e-02,8.207596999118864367e-02
-2.113621290673445841e-01,5.619248986244203270e-02,7.406974774653367621e-01,6.807114914068990164e-01,6.617235464367928754e-01,3.120856887275040292e-01
-2.656539521354563949e-01,8.735856540501119039e-02,7.673875020249737444e-01,4.648757400024302044e-01,6.365602935430145770e-01,6.124653408429077128e-01
-2.127273054943834008e-01,5.767123937606812717e-02,7.404300333604589834e-01,6.752300965666810928e-01,7.019265942516683676e-01,2.241968717356690455e-01
-3.051578717968454479e-01,1.071075306832790508e-01,7.411242595499004659e-01,4.255085487237227349e-01,1.506550303483924873e-02,9.048289924517994853e-01
-2.185015805693256985e-01,6.278625443577767751e-02,7.392203551866587397e-01,6.404060643055349278e-01,7.342169728942289364e-01,2.247228471618901158e-01
-2.672671650709235736e-01,9.071763172745705983e-02,6.862812838381473490e-01,9.091764702500160222e-01,-2.523929197285211812e-01,-3.308526031448902893e-01
-2.781900352765048212e-01,7.958578258752824208e-02,7.260749169742533038e-01,5.904319507783281074e-01,-6.378623292454380644e-01,4.944914159312399082e-01
-2.191171873369403278e-01,6.336491495370866200e-02,7.390994258951526508e-01,6.558826616371842277e-01,7.234491989718454530e-01,2.149145737382498478e-01
-2.751760758869674084e-01,1.311566339433193340e-01,7.106790444825820119e-01,6.491571528576055572e-01,7.463781046508561889e-01,1.466789548353917561e-01
-2.333890707368353468e-01,7.443657457828523061e-02,7.367023850164230447e-01,4.915753175899497118e-01,8.105714441647385859e-01,-3.183200292803302633e-01
-2.648010725040425006e-01,1.058144610002637043e-01,7.164846705543740368e-01,9.657869653142621136e-01,2.212234657739900467e-02,2.579498317865446810e-01
-2.540968747333003375e-01,8.254135340452195546e-02,7.396520359078457840e-01,3.559489225258571365e-01,8.356127868400698988e-01,-4.183917243708978329e-01
-2.344904632028825264e-01,7.498014658689500234e-02,7.364876660246563178e-01,4.623861777835127640e-01,8.115850478307182758e-01,-3.571116530335637362e-01
-2.356905135756514058e-01,7.550711870193482778e-02,7.362537168058151948e-01,4.340739533117859983e-01,8.137165788252416210e-01,-3.865813399547654572e-01
-2.835917013155095368e-01,1.366601617634296550e-01,7.163058624994530499e-01,5.436545867390910614e-01,8.060921409897038314e-01,2.337844104130627487e-01
-2.787757494896165311e-01,9.746203139424325368e-02,7.439183949658024764e-01,4.468047317052660783e-01,8.036061692616914831e-01,-3.931700096018702628e-01
-2.366884374187248341e-01,7.567481264472009084e-02,7.356480308162751669e-01,4.015083807938090166e-01,8.341308361065449262e-01,-3.780347786633286855e-01
-2.653094055154818220e-01,9.513470843434335134e-02,6.892542738958636894e-01,9.482355191730379440e-01,-1.533589251860879299e-01,-2.780835130754914508e-01
-2.874524653699374044e-01,1.099309114366769924e-01,7.724749457481172588e-01,7.825303710713543692e-01,4.035728838616567393e-01,4.741045726024105122e-01
-2.382697959385666753e-01,7.654137849807740590e-02,7.357508816673058449e-01,3.269782145180780697e-01,8.567974740677329892e-01,-3.987271443753509503e-01
-2.749548855296600758e-01,1.099912108480930462e-01,6.717271261144825978e-01,7.189944197159748862e-01,1.629727801825910372e-01,-6.756051421511676258e-01
-2.212386755380915393e-01,5.575763374567033193e-02,7.175888215592379771e-01,4.336850209336545192e-01,6.407720720135547943e-01,-6.334880735973622556e-01
-2.860302905168925491e-01,7.428395688533784291e-02,7.264398982737027000e-01,4.303807523862297479e-01,-7.448488470014797969e-01,5.098750857769268618e-01
-2.823898454528180890e-01,1.366571578988805546e-01,6.938443479300031580e-01,5.884166535540016341e-01,8.024369653287759530e-01,-9.910473485015994233e-02
-2.826615109745261867e-01,7.686188012361527822e-02,7.270966505608044139e-01,4.884001793699274674e-01,-6.939966216667086130e-01,5.289933401344650843e-01
-2.663187551658702246e-01,1.177381215244531765e-01,6.926275337096822193e-01,9.222903383986101877e-01,3.367154122985209219e-01,-1.897452576936089763e-01
-2.812523216294905426e-01,7.808292970061303517e-02,7.273713717366760978e-01,5.133080689218340043e-01,-6.733118330518798045e-01,5.321334436511721000e-01
-2.801061062530076362e-01,7.876855261623860738e-02,7.271184954772718090e-01,5.348555236463117257e-01,-6.612899513050183309e-01,5.257794742643020491e-01
-2.632361326426966297e-01,9.824308693408967397e-02,7.013848720190294372e-01,9.929880255880625395e-01,-1.180290287504304203e-01,2.982362805227705381e-03
-2.761318518489374041e-01,8.372098892927171132e-02,7.283696151212338821e-01,6.603186280585520151e-01,-5.263912728143802511e-01,5.356225698602778973e-01
-2.008017829999480253e-01,4.837972611188889882e-02,7.344411961032508707e-01,6.138090973945964368e-01,7.880892495215833238e-01,-4.455413393847340586e-02
-2.738048609312323523e-01,8.736200198531152150e-02,7.283566573980939651e-01,7.615779300452362177e-01,-3.913512145481402582e-01,5.163169746261468962e-01
-2.731218669656954035e-01,8.916742915908497380e-02,7.286462101805524227e-01,7.814921080193691916e-01,-3.500630285924425933e-01,5.162083502723096018e-01
-2.692798959215862431e-01,1.174829316884279384e-01,6.832580902077067808e-01,8.370020684549753787e-01,3.469665882421706371e-01,-4.231332225737902686e-01
-3.032688541762745271e-01,1.215446510910987987e-01,7.876113206013298784e-01,4.473690138682044348e-01,6.042319455152482810e-01,6.593669095802795477e-01
-2.725932259096662813e-01,9.032499358057977101e-02,7.285947036616282624e-01,7.976963470444943249e-01,-3.224978239415753345e-01,5.093655377955553787e-01
-2.723514300207182659e-01,9.174685120582581899e-02,7.291066400949327564e-01,8.033863489076695785e-01,-2.851136741467459323e-01,5.227624385926626926e-01
-2.919412228539714493e-01,1.123466206341982021e-01,7.586323018108781513e-01,3.725374519072849888e-01,8.103155912578764442e-01,-4.523322777459347632e-01
-2.127462911402673018e-01,5.013197849194209882e-02,7.193093952631582910e-01,5.520548226918725598e-01,6.662568796901598978e-01,-5.006573383847982006e-01
-2.717932378409023686e-01,9.243847494324049230e-02,7.285973805081797927e-01,8.158106465320855705e-01,-2.677113102945507528e-01,5.122521881811845645e-01
-2.717920356677697158e-01,9.366819947957993886e-02,7.292156957997812938e-01,8.121097663162998304e-01,-2.250278757666048790e-01,5.383680735163018927e-01
-2.704718917178461912e-01,1.057408669590950145e-01,7.294730559237757594e-01,8.484655788901445117e-01,-1.390759707213978964e-02,5.290678030104375429e-01
-2.719826873252305655e-01,1.156723977625370159e-01,7.291785271407146274e-01,8.107779236669694356e-01,2.974411016194524748e-01,5.041507210762317115e-01
-2.704917206360614723e-01,1.071091604977846279e-01,7.294691914418456324e-01,8.499169483413795412e-01,4.131354504794142180e-02,5.250172166150351982e-01
-2.705949338984305896e-01,1.084691019356250896e-01,7.294490713555464856e-01,8.443900477429118201e-01,8.717835256862727089e-02,5.285881025109656628e-01
-2.695418862376207647e-01,1.100785037130117550e-01,6.789381971097516733e-01,8.527242367733537387e-01,1.453900628948327500e-01,-5.014344146218427944e-01
-2.715765572848599652e-01,1.143290143087506427e-01,7.292577024333888325e-01,8.150076839918181104e-01,2.482425789936842930e-01,5.232457716771357070e-01
-2.723965768091842765e-01,1.174764059111476078e-01,7.286335322265757863e-01,8.047000394853038863e-01,3.604434974942886116e-01,4.715113177417378232e-01
-2.137330402000846008e-01,5.950194537639619252e-02,7.291812871663470030e-01,5.910219772642945069e-01,7.813299324189181272e-01,-2.005406669402807485e-01
-2.662736065188844869e-01,1.160425463318824901e-01,7.156711012084659984e-01,9.287246954756044337e-01,2.936229671858326951e-01,2.263978647309498327e-01
-2.729796718105049758e-01,1.188162349723279609e-01,7.285189883750502471e-01,7.884968948473822792e-01,3.998791024590562793e-01,4.668231368131235959e-01
-2.754597960151501934e-01,1.228272871673107280e-01,7.285006603353813004e-01,6.804691251398338192e-01,5.160052543220938759e-01,5.202887152758750577e-01
-2.744549252423243435e-01,9.951339788734914205e-02,7.552032178581309374e-01,6.668058602072703955e-01,7.440776473899832766e-01,1.835085301842922373e-02
-2.760822888459976698e-01,1.237235063314437999e-01,7.283793037082492150e-01,6.555312029268541840e-01,5.433643539210226692e-01,5.244368607156260076e-01
-2.694514642989291886e-01,8.260037690401078603e-02,6.892919535239423467e-01,8.576872575303486901e-01,-4.486783562103561218e-01,-2.507752281511226311e-01
-2.179168990117011651e-01,5.858218237757684133e-02,7.477569724149188968e-01,6.060783943246239591e-01,6.281113194951943868e-01,4.879219567857161488e-01
-2.319457991144219244e-01,7.316264078021050832e-02,7.357698618615320374e-01,4.910504989596556902e-01,8.372035443637382279e-01,-2.400113166727604885e-01
-2.676362027754357609e-01,1.231509459763765468e-01,7.014887474100114373e-01,8.758701290114140336e-01,4.820886041902902597e-01,-2.102605087472718404e-02
-2.806522769906001358e-01,1.294628735880057058e-01,7.268526027242051546e-01,6.003855257322543437e-01,6.499856825286928208e-01,4.656167327631275388e-01
-2.822104278034406333e-01,1.309920017234981193e-01,7.267058292709742684e-01,5.580923788751359638e-01,6.956725770830540778e-01,4.520702875532862097e-01
-2.283331584960344440e-01,7.080999702215196034e-02,7.316936568733660717e-01,4.441498885860123425e-01,8.916545256917880469e-01,-7.979557112421541143e-02
-2.909036168278595902e-01,1.365920476242900028e-01,7.254898663765702027e-01,3.366281913372187740e-01,8.248995666761109735e-01,4.541169075189748217e-01
-2.319585417035832930e-01,7.152213841676713368e-02,7.496147026206635422e-01,6.220067030754491411e-01,6.239303323797676937e-01,4.727380243347779065e-01
-2.774214206720286291e-01,1.325057842629030480e-01,7.134407509602173070e-01,6.399079596795317348e-01,7.486045178766533859e-01,1.729803330461759936e-01
-2.953672138892354804e-01,1.385197501955554023e-01,7.246196809455205390e-01,2.837425172813091145e-01,8.602294983313961696e-01,4.236689675765515917e-01
-2.104436499279587758e-01,5.684996336698533437e-02,7.299697423357617287e-01,6.695171534627264442e-01,7.234135202024862821e-01,-1.685813157126699047e-01
-1.994268388625158317e-01,4.690001398324968040e-02,7.420414337111048697e-01,6.323779445079489303e-01,7.604473796776750616e-01,1.421937580039474014e-01
-2.724996312713715008e-01,7.991925939917565724e-02,7.166528869469148688e-01,7.740673264123575370e-01,-5.468175638634961144e-01,3.186735268286711165e-01
-2.669104286603988241e-01,1.144761721231043472e-01,6.864017691912513985e-01,9.170953984065970399e-01,2.494669710819547859e-01,-3.103598865588420574e-01
-2.061309265033403337e-01,5.126187890768052480e-02,7.412842320034267463e-01,5.852027776886191690e-01,7.619728842193163043e-01,2.773716508585925555e-01
-2.592746809612246350e-01,8.705359637737275502e-02,7.599617981416061374e-01,4.766191653448835774e-01,7.833488460613525772e-01,3.989971887122691352e-01
-2.081001123617021997e-01,5.322391728560130902e-02,7.406483623739008593e-01,6.053612917730738507e-01,7.231805968386324501e-01,3.322382260084288386e-01
-2.592574336507521560e-01,8.916111323982478520e-02,7.524796588289540678e-01,5.247535858356202620e-01,8.497074891948536157e-01,3.583663786491751019e-02
-2.088051185104780605e-01,5.395064815878869435e-02,7.403849312508061775e-01,6.126465745492094550e-01,7.127172406072227462e-01,3.411584176222537401e-01
-2.096408620405910417e-01,5.476420871913434407e-02,7.402182825609195937e-01,6.313430098623886710e-01,6.952635762726384616e-01,3.427790803679310883e-01
-2.696703124258291173e-01,9.669170469045640370e-02,7.268646570002764706e-01,8.633735562794221385e-01,-1.420544326323776030e-01,4.841555953274907509e-01
-2.133031247008935760e-01,5.836760193109513661e-02,7.398646646844743158e-01,6.522282073890383058e-01,7.349523138130342748e-01,1.855894983746362581e-01
-2.778945430368393033e-01,1.310345636308193340e-01,6.851014394152870057e-01,6.223493321265879397e-01,7.167190542910438777e-01,-3.146348773066034443e-01
-2.173765279086847524e-01,6.197137326002122304e-02,7.386756027473879715e-01,6.217406299823102778e-01,7.566018858252837598e-01,2.019452404397958367e-01
-2.227352509918651413e-01,6.691966518759728810e-02,7.376069061030340324e-01,6.471365481303998912e-01,7.609145203257418055e-01,4.145001685352996124e-02
-2.234269029333017520e-01,6.750263959169389150e-02,7.374689522756150417e-01,6.375903946577166082e-01,7.698187084724182894e-01,2.172057087978978770e-02
-2.778590390073907290e-01,9.644951425492764852e-02,7.729883801637749130e-01,8.053746499428416916e-01,2.036381859354386425e-01,5.533473574194791578e-01
-2.159012545845097331e-01,6.068831771612168829e-02,7.390457092741804512e-01,6.145803724722633810e-01,7.649288866093784112e-01,1.926151638539911892e-01
-2.309611087988095446e-01,7.260711058974267385e-02,7.359663019405000561e-01,5.023965540234059945e-01,8.389871007475122600e-01,-2.083991213957555322e-01
-2.533031173311277029e-01,8.182335212826730153e-02,7.389181277955587657e-01,3.419025884179511254e-01,8.356533231610286938e-01,-4.298675883606888903e-01
-2.803138550525506312e-01,9.535539835691453359e-02,7.750384873888918058e-01,5.762695364302640177e-01,-8.688234762393221011e-02,8.118267952177671276e-01
-2.339514454119495657e-01,7.428884446620942494e-02,7.357778220252410017e-01,4.566053650951668041e-01,8.250646750450929545e-01,-3.328360295386370571e-01
-2.702173378759740729e-01,1.251917568594217434e-01,7.131659916227416351e-01,7.932666650532196329e-01,5.741532035953297308e-01,2.016931793544780582e-01
-2.869228792876240552e-01,7.312897533178330800e-02,7.252933851623662997e-01,4.187714102561961305e-01,-7.613380644329930114e-01,4.949695521923140884e-01
-2.890302577312337529e-01,1.288854390010237827e-01,7.346469692963694120e-01,3.749125484186202617e-01,6.410059714274259912e-01,6.697401926363966140e-01
-1.965628316556764510e-01,4.484314411878587148e-02,7.385971182045296679e-01,6.254491591252547833e-01,7.756623911734656929e-01,8.342114428460682685e-02
-2.790905073921317037e-01,1.295709897391498222e-01,6.803563943279929971e-01,6.013296746464209530e-01,6.713590187367717288e-01,-4.327058518376128982e-01
-2.769857846492495002e-01,8.169206172227860829e-02,7.272601958325717320e-01,6.267062926961548541e-01,-5.846913774370441352e-01,5.151458199828604645e-01
-2.632458246989487494e-01,9.822940766811372182e-02,7.000114408405215816e-01,9.933460226465813392e-01,-1.140690113207523254e-01,-1.587261630997487474e-02
-2.747772105522399144e-01,8.487760588526727101e-02,7.276973300700190217e-01,7.174032985722280653e-01,-4.798265136242377826e-01,5.050732857921668151e-01
-2.637497571074797209e-01,9.501061715185643575e-02,6.998618959214371049e-01,9.805084015510889817e-01,-1.948277894264077714e-01,-2.249110854807599008e-02
-2.721417154029546759e-01,9.085111632943154714e-02,7.282189776403776849e-01,8.099092384658334032e-01,-3.110786357685528802e-01,4.972696530214462673e-01
-2.640120653542815665e-01,1.039099696651101246e-01,6.910622440749318862e-01,9.749972098239060303e-01,-2.694503504277865127e-03,-2.213543170428332596e-01
-2.026928005735512406e-01,4.988725982606412312e-02,7.372651602025293016e-01,6.041692705533009411e-01,7.927685657234979644e-01,7.602470239059737345e-02
-2.712455386980220373e-01,9.374035462737084767e-02,7.283963522810168456e-01,8.244032603900651734e-01,-2.248143988150736461e-01,5.194398428534794387e-01
-2.829892827274757550e-01,1.376108961272984876e-01,6.999869024334264278e-01,5.829838547507594226e-01,8.112510381393912562e-01,-4.473900108077256965e-02
-2.641690958950489443e-01,1.011831065267324581e-01,6.910111243759045063e-01,9.704585115843629151e-01,-7.256679479922575893e-02,-2.297381192497821023e-01
-2.895682326138458995e-01,1.116718522831797733e-01,7.747659903551518124e-01,8.371670366641594807e-01,3.159830050034970750e-01,4.456291635796440498e-01
-2.709372127604301461e-01,9.515872351825238606e-02,7.284573791289743472e-01,8.282608310543564389e-01,-1.817305489927472095e-01,5.297494283832013817e-01
-2.898447799505090572e-01,1.129286544024944439e-01,7.745927545758988231e-01,8.457836304395166538e-01,2.984108163984812712e-01,4.419935375120938037e-01
-2.663775524097131142e-01,1.011543379724025860e-01,7.206839068198087617e-01,9.333440058870170475e-01,-9.204989151521046631e-02,3.468857336896034038e-01
-2.706992246066113328e-01,9.656482130289079091e-02,7.285044799650364222e-01,8.295581203082387223e-01,-1.332032695679869760e-01,5.423008519328177401e-01
-2.663549640853720146e-01,8.604614377021790883e-02,7.027795056857006895e-01,9.216422809508888481e-01,-3.874240819366651101e-01,2.186519378315827933e-02
-2.654985666401559752e-01,8.893988221883775136e-02,7.057798161066768383e-01,9.446001676273906300e-01,-3.191063633350375017e-01,7.682221161482222227e-02
-2.701346233010140097e-01,9.983443874865771672e-02,7.281551683406501940e-01,8.357789591374934490e-01,-7.506072305978693515e-02,5.437222637652706636e-01
-2.699172171995370961e-01,1.025992234796285762e-01,7.281985010280523918e-01,8.478546672602775836e-01,-6.778405138697854437e-02,5.255749084910201763e-01
-2.669623405431164054e-01,8.471293191115063237e-02,7.013746567688360356e-01,9.072525591782006904e-01,-4.202611510101079695e-01,-7.131932318901991301e-03
